x,y
786510,+.563790484762E-0003
786520,+.563786900670E-0003
786530,+.563783316693E-0003
786540,+.563779732715E-0003
786550,+.563776148852E-0003
786560,+.563772564988E-0003
786570,+.563768981237E-0003
786580,+.563765397487E-0003
786590,+.563761813964E-0003
786600,+.563758230442E-0003
786610,+.563754646919E-0003
786620,+.563751063510E-0003
786630,+.563747480214E-0003
786640,+.563743896919E-0003
786650,+.563740313737E-0003
786660,+.563736730555E-0003
786670,+.563733147487E-0003
786680,+.563729564533E-0003
786690,+.563725981579E-0003
786700,+.563722398738E-0003
786710,+.563718815897E-0003
786720,+.563715233170E-0003
786730,+.563711650557E-0003
786740,+.563708067943E-0003
786750,+.563704485330E-0003
786760,+.563700902944E-0003
786770,+.563697320558E-0003
786780,+.563693738286E-0003
786790,+.563690156014E-0003
786800,+.563686573855E-0003
786810,+.563682991697E-0003
786820,+.563679409652E-0003
786830,+.563675827721E-0003
786840,+.563672245903E-0003
786850,+.563668663972E-0003
786860,+.563665082268E-0003
786870,+.563661500451E-0003
786880,+.563657918860E-0003
786890,+.563654337384E-0003
786900,+.563650755907E-0003
786910,+.563647174431E-0003
786920,+.563643593068E-0003
786930,+.563640011706E-0003
786940,+.563636430570E-0003
786950,+.563632849321E-0003
786960,+.563629268299E-0003
786970,+.563625687278E-0003
786980,+.563622106370E-0003
786990,+.563618525348E-0003
787000,+.563614944554E-0003
787010,+.563611363873E-0003
787020,+.563607783192E-0003
787030,+.563604202625E-0003
787040,+.563600622058E-0003
787050,+.563597041605E-0003
787060,+.563593461152E-0003
787070,+.563589880812E-0003
787080,+.563586300586E-0003
787090,+.563582720474E-0003
787100,+.563579140248E-0003
787110,+.563575560136E-0003
787120,+.563571980138E-0003
787130,+.563568400253E-0003
787140,+.563564820482E-0003
787150,+.563561240597E-0003
787160,+.563557660939E-0003
787170,+.563554081282E-0003
787180,+.563550501624E-0003
787190,+.563546922081E-0003
787200,+.563543342651E-0003
787210,+.563539763220E-0003
787220,+.563536184018E-0003
787230,+.563532604701E-0003
787240,+.563529025612E-0003
787250,+.563525446410E-0003
787260,+.563521867434E-0003
787270,+.563518288459E-0003
787280,+.563514709597E-0003
787290,+.563511130736E-0003
787300,+.563507551874E-0003
787310,+.563503973353E-0003
787320,+.563500394719E-0003
787330,+.563496816085E-0003
787340,+.563493237678E-0003
787350,+.563489659157E-0003
787360,+.563486080750E-0003
787370,+.563482502457E-0003
787380,+.563478924278E-0003
787390,+.563475346098E-0003
787400,+.563471768032E-0003
787410,+.563468190080E-0003
787420,+.563464612014E-0003
787430,+.563461034290E-0003
787440,+.563457456337E-0003
787450,+.563453878726E-0003
787460,+.563450301001E-0003
787470,+.563446723390E-0003
787480,+.563443145779E-0003
787490,+.563439568282E-0003
787500,+.563435991012E-0003
787510,+.563432413628E-0003
787520,+.563428836358E-0003
787530,+.563425259088E-0003
787540,+.563421682045E-0003
787550,+.563418104889E-0003
787560,+.563414527960E-0003
787570,+.563410951031E-0003
787580,+.563407374216E-0003
787590,+.563403797401E-0003
787600,+.563400220585E-0003
787610,+.563396643997E-0003
787620,+.563393067409E-0003
787630,+.563389490821E-0003
787640,+.563385914461E-0003
787650,+.563382338100E-0003
787660,+.563378761854E-0003
787670,+.563375185493E-0003
787680,+.563371609360E-0003
787690,+.563368033227E-0003
787700,+.563364457207E-0003
787710,+.563360881301E-0003
787720,+.563357305282E-0003
787730,+.563353729490E-0003
787740,+.563350153698E-0003
787750,+.563346578019E-0003
787760,+.563343002341E-0003
787770,+.563339426776E-0003
787780,+.563335851325E-0003
787790,+.563332275874E-0003
787800,+.563328700537E-0003
787810,+.563325125199E-0003
787820,+.563321549976E-0003
787830,+.563317974866E-0003
787840,+.563314399756E-0003
787850,+.563310824759E-0003
787860,+.563307249763E-0003
787870,+.563303674880E-0003
787880,+.563300100112E-0003
787890,+.563296525343E-0003
787900,+.563292950687E-0003
787910,+.563289376146E-0003
787920,+.563285801491E-0003
787930,+.563282226949E-0003
787940,+.563278652635E-0003
787950,+.563275078321E-0003
787960,+.563271504006E-0003
787970,+.563267929806E-0003
787980,+.563264355606E-0003
787990,+.563260781632E-0003
788000,+.563257207546E-0003
788010,+.563253633800E-0003
788020,+.563250059827E-0003
788030,+.563246486081E-0003
788040,+.563242912335E-0003
788050,+.563239338703E-0003
788060,+.563235765071E-0003
788070,+.563232191553E-0003
788080,+.563228618148E-0003
788090,+.563225044743E-0003
788100,+.563221471339E-0003
788110,+.563217898161E-0003
788120,+.563214324870E-0003
788130,+.563210751807E-0003
788140,+.563207178857E-0003
788150,+.563203605793E-0003
788160,+.563200032957E-0003
788170,+.563196460007E-0003
788180,+.563192887284E-0003
788190,+.563189314562E-0003
788200,+.563185741953E-0003
788210,+.563182169344E-0003
788220,+.563178596963E-0003
788230,+.563175024467E-0003
788240,+.563171452086E-0003
788250,+.563167879818E-0003
788260,+.563164307550E-0003
788270,+.563160735396E-0003
788280,+.563157163242E-0003
788290,+.563153591202E-0003
788300,+.563150019275E-0003
788310,+.563146447348E-0003
788320,+.563142875535E-0003
788330,+.563139303836E-0003
788340,+.563135732136E-0003
788350,+.563132160551E-0003
788360,+.563128588965E-0003
788370,+.563125017493E-0003
788380,+.563121446021E-0003
788390,+.563117874663E-0003
788400,+.563114303418E-0003
788410,+.563110732287E-0003
788420,+.563107161042E-0003
788430,+.563103590025E-0003
788440,+.563100019008E-0003
788450,+.563096448104E-0003
788460,+.563092877201E-0003
788470,+.563089306297E-0003
788480,+.563085735735E-0003
788490,+.563082164945E-0003
788500,+.563078594382E-0003
788510,+.563075023820E-0003
788520,+.563071453485E-0003
788530,+.563067883036E-0003
788540,+.563064312587E-0003
788550,+.563060742365E-0003
788560,+.563057172258E-0003
788570,+.563053602150E-0003
788580,+.563050032042E-0003
788590,+.563046462048E-0003
788600,+.563042892054E-0003
788610,+.563039322287E-0003
788620,+.563035752521E-0003
788630,+.563032182868E-0003
788640,+.563028613101E-0003
788650,+.563025043448E-0003
788660,+.563021474022E-0003
788670,+.563017904597E-0003
788680,+.563014335171E-0003
788690,+.563010765859E-0003
788700,+.563007196661E-0003
788710,+.563003627462E-0003
788720,+.563000058378E-0003
788730,+.562996489293E-0003
788740,+.562992920322E-0003
788750,+.562989351465E-0003
788760,+.562985782608E-0003
788770,+.562982213751E-0003
788780,+.562978645235E-0003
788790,+.562975076491E-0003
788800,+.562971507975E-0003
788810,+.562967939459E-0003
788820,+.562964371056E-0003
788830,+.562960802654E-0003
788840,+.562957234365E-0003
788850,+.562953666190E-0003
788860,+.562950098015E-0003
788870,+.562946529953E-0003
788880,+.562942961892E-0003
788890,+.562939393944E-0003
788900,+.562935825997E-0003
788910,+.562932258276E-0003
788920,+.562928690556E-0003
788930,+.562925122836E-0003
788940,+.562921555229E-0003
788950,+.562917987736E-0003
788960,+.562914420129E-0003
788970,+.562910852750E-0003
788980,+.562907285371E-0003
788990,+.562903718105E-0003
789000,+.562900150953E-0003
789010,+.562896583801E-0003
789020,+.562893016763E-0003
789030,+.562889449725E-0003
789040,+.562885882800E-0003
789050,+.562882315876E-0003
789060,+.562878749065E-0003
789070,+.562875182368E-0003
789080,+.562871615784E-0003
789090,+.562868049201E-0003
789100,+.562864482617E-0003
789110,+.562860916148E-0003
789120,+.562857349792E-0003
789130,+.562853783435E-0003
789140,+.562850217193E-0003
789150,+.562846651064E-0003
789160,+.562843084822E-0003
789170,+.562839518807E-0003
789180,+.562835952792E-0003
789190,+.562832386890E-0003
789200,+.562828820989E-0003
789210,+.562825255315E-0003
789220,+.562821689641E-0003
789230,+.562818123967E-0003
789240,+.562814558407E-0003
789250,+.562810992847E-0003
789260,+.562807427400E-0003
789270,+.562803862067E-0003
789280,+.562800296734E-0003
789290,+.562796731401E-0003
789300,+.562793166296E-0003
789310,+.562789601190E-0003
789320,+.562786036085E-0003
789330,+.562782471206E-0003
789340,+.562778906215E-0003
789350,+.562775341450E-0003
789360,+.562771776686E-0003
789370,+.562768212035E-0003
789380,+.562764647384E-0003
789390,+.562761082733E-0003
789400,+.562757518310E-0003
789410,+.562753953886E-0003
789420,+.562750389577E-0003
789430,+.562746825153E-0003
789440,+.562743261071E-0003
789450,+.562739696875E-0003
789460,+.562736132792E-0003
789470,+.562732568710E-0003
789480,+.562729004855E-0003
789490,+.562725440886E-0003
789500,+.562721877031E-0003
789510,+.562718313290E-0003
789520,+.562714749663E-0003
789530,+.562711185921E-0003
789540,+.562707622521E-0003
789550,+.562704058893E-0003
789560,+.562700495493E-0003
789570,+.562696932320E-0003
789580,+.562693368920E-0003
789590,+.562689805747E-0003
789600,+.562686242574E-0003
789610,+.562682679515E-0003
789620,+.562679116456E-0003
789630,+.562675553624E-0003
789640,+.562671990792E-0003
789650,+.562668427847E-0003
789660,+.562664865242E-0003
789670,+.562661302524E-0003
789680,+.562657739920E-0003
789690,+.562654177429E-0003
789700,+.562650614938E-0003
789710,+.562647052448E-0003
789720,+.562643490184E-0003
789730,+.562639927921E-0003
789740,+.562636365657E-0003
789750,+.562632803621E-0003
789760,+.562629241585E-0003
789770,+.562625679549E-0003
789780,+.562622117627E-0003
789790,+.562618555819E-0003
789800,+.562614993896E-0003
789810,+.562611432315E-0003
789820,+.562607870620E-0003
789830,+.562604309039E-0003
789840,+.562600747571E-0003
789850,+.562597185990E-0003
789860,+.562593624750E-0003
789870,+.562590063396E-0003
789880,+.562586502042E-0003
789890,+.562582940915E-0003
789900,+.562579379789E-0003
789910,+.562575818776E-0003
789920,+.562572257763E-0003
789930,+.562568696978E-0003
789940,+.562565136079E-0003
789950,+.562561575293E-0003
789960,+.562558014622E-0003
789970,+.562554453950E-0003
789980,+.562550893392E-0003
789990,+.562547332834E-0003
790000,+.562543772389E-0003
790010,+.562540212059E-0003
790020,+.562536651728E-0003
790030,+.562533091511E-0003
790040,+.562529531408E-0003
790050,+.562525971304E-0003
790060,+.562522411201E-0003
790070,+.562518851211E-0003
790080,+.562515291335E-0003
790090,+.562511731573E-0003
790100,+.562508171811E-0003
790110,+.562504612162E-0003
790120,+.562501052514E-0003
790130,+.562497492979E-0003
790140,+.562493933444E-0003
790150,+.562490374023E-0003
790160,+.562486814715E-0003
790170,+.562483255408E-0003
790180,+.562479696214E-0003
790190,+.562476137020E-0003
790200,+.562472577940E-0003
790210,+.562469018973E-0003
790220,+.562465460007E-0003
790230,+.562461901040E-0003
790240,+.562458342301E-0003
790250,+.562454783449E-0003
790260,+.562451224823E-0003
790270,+.562447666198E-0003
790280,+.562444107686E-0003
790290,+.562440549174E-0003
790300,+.562436990776E-0003
790310,+.562433432492E-0003
790320,+.562429874208E-0003
790330,+.562426316037E-0003
790340,+.562422757866E-0003
790350,+.562419199696E-0003
790360,+.562415641753E-0003
790370,+.562412083923E-0003
790380,+.562408525980E-0003
790390,+.562404968264E-0003
790400,+.562401410434E-0003
790410,+.562397852718E-0003
790420,+.562394295230E-0003
790430,+.562390737741E-0003
790440,+.562387180253E-0003
790450,+.562383622764E-0003
790460,+.562380065389E-0003
790470,+.562376508242E-0003
790480,+.562372951094E-0003
790490,+.562369393947E-0003
790500,+.562365836799E-0003
790510,+.562362279879E-0003
790520,+.562358722959E-0003
790530,+.562355166039E-0003
790540,+.562351609233E-0003
790550,+.562348052654E-0003
790560,+.562344495847E-0003
790570,+.562340939268E-0003
790580,+.562337382803E-0003
790590,+.562333826338E-0003
790600,+.562330269986E-0003
790610,+.562326713634E-0003
790620,+.562323157396E-0003
790630,+.562319601158E-0003
790640,+.562316045034E-0003
790650,+.562312489137E-0003
790660,+.562308933127E-0003
790670,+.562305377116E-0003
790680,+.562301821333E-0003
790690,+.562298265550E-0003
790700,+.562294709880E-0003
790710,+.562291154210E-0003
790720,+.562287598541E-0003
790730,+.562284043099E-0003
790740,+.562280487657E-0003
790750,+.562276932328E-0003
790760,+.562273377000E-0003
790770,+.562269821785E-0003
790780,+.562266266570E-0003
790790,+.562262711469E-0003
790800,+.562259156482E-0003
790810,+.562255601608E-0003
790820,+.562252046620E-0003
790830,+.562248491860E-0003
790840,+.562244936987E-0003
790850,+.562241382227E-0003
790860,+.562237827694E-0003
790870,+.562234273161E-0003
790880,+.562230718629E-0003
790890,+.562227164210E-0003
790900,+.562223609791E-0003
790910,+.562220055599E-0003
790920,+.562216501407E-0003
790930,+.562212947216E-0003
790940,+.562209393024E-0003
790950,+.562205839060E-0003
790960,+.562202285096E-0003
790970,+.562198731245E-0003
790980,+.562195177395E-0003
790990,+.562191623658E-0003
791000,+.562188070035E-0003
791010,+.562184516298E-0003
791020,+.562180962788E-0003
791030,+.562177409279E-0003
791040,+.562173855883E-0003
791050,+.562170302487E-0003
791060,+.562166749205E-0003
791070,+.562163196037E-0003
791080,+.562159642982E-0003
791090,+.562156089813E-0003
791100,+.562152536872E-0003
791110,+.562148983818E-0003
791120,+.562145430990E-0003
791130,+.562141878163E-0003
791140,+.562138325449E-0003
791150,+.562134772849E-0003
791160,+.562131220136E-0003
791170,+.562127667649E-0003
791180,+.562124115163E-0003
791190,+.562120562790E-0003
791200,+.562117010418E-0003
791210,+.562113458159E-0003
791220,+.562109905900E-0003
791230,+.562106353755E-0003
791240,+.562102801723E-0003
791250,+.562099249692E-0003
791260,+.562095697774E-0003
791270,+.562092145856E-0003
791280,+.562088594165E-0003
791290,+.562085042361E-0003
791300,+.562081490784E-0003
791310,+.562077939094E-0003
791320,+.562074387517E-0003
791330,+.562070836054E-0003
791340,+.562067284818E-0003
791350,+.562063733355E-0003
791360,+.562060182119E-0003
791370,+.562056630997E-0003
791380,+.562053079761E-0003
791390,+.562049528753E-0003
791400,+.562045977745E-0003
791410,+.562042426850E-0003
791420,+.562038875955E-0003
791430,+.562035325174E-0003
791440,+.562031774507E-0003
791450,+.562028223840E-0003
791460,+.562024673286E-0003
791470,+.562021122732E-0003
791480,+.562017572292E-0003
791490,+.562014021966E-0003
791500,+.562010471640E-0003
791510,+.562006921314E-0003
791520,+.562003371215E-0003
791530,+.561999821002E-0003
791540,+.561996270903E-0003
791550,+.561992720918E-0003
791560,+.561989171047E-0003
791570,+.561985621175E-0003
791580,+.561982071531E-0003
791590,+.561978521773E-0003
791600,+.561974972129E-0003
791610,+.561971422485E-0003
791620,+.561967872954E-0003
791630,+.561964323538E-0003
791640,+.561960774121E-0003
791650,+.561957224818E-0003
791660,+.561953675629E-0003
791670,+.561950126439E-0003
791680,+.561946577363E-0003
791690,+.561943028288E-0003
791700,+.561939479326E-0003
791710,+.561935930364E-0003
791720,+.561932381515E-0003
791730,+.561928832894E-0003
791740,+.561925284160E-0003
791750,+.561921735425E-0003
791760,+.561918186918E-0003
791770,+.561914638411E-0003
791780,+.561911089903E-0003
791790,+.561907541623E-0003
791800,+.561903993344E-0003
791810,+.561900445064E-0003
791820,+.561896896784E-0003
791830,+.561893348845E-0003
791840,+.561889800679E-0003
791850,+.561886252854E-0003
791860,+.561882704915E-0003
791870,+.561879156976E-0003
791880,+.561875609264E-0003
791890,+.561872061553E-0003
791900,+.561868514069E-0003
791910,+.561864966357E-0003
791920,+.561861418987E-0003
791930,+.561857871503E-0003
791940,+.561854324133E-0003
791950,+.561850776876E-0003
791960,+.561847229619E-0003
791970,+.561843682476E-0003
791980,+.561840135333E-0003
791990,+.561836588304E-0003
792000,+.561833041388E-0003
792010,+.561829494472E-0003
792020,+.561825947671E-0003
792030,+.561822400869E-0003
792040,+.561818854180E-0003
792050,+.561815307606E-0003
792060,+.561811761031E-0003
792070,+.561808214570E-0003
792080,+.561804668223E-0003
792090,+.561801121762E-0003
792100,+.561797575415E-0003
792110,+.561794029295E-0003
792120,+.561790483175E-0003
792130,+.561786937055E-0003
792140,+.561783391049E-0003
792150,+.561779845157E-0003
792160,+.561776299264E-0003
792170,+.561772753372E-0003
792180,+.561769207707E-0003
792190,+.561765661928E-0003
792200,+.561762116376E-0003
792210,+.561758570711E-0003
792220,+.561755025387E-0003
792230,+.561751479836E-0003
792240,+.561747934626E-0003
792250,+.561744389302E-0003
792260,+.561740844091E-0003
792270,+.561737298881E-0003
792280,+.561733753784E-0003
792290,+.561730208801E-0003
792300,+.561726663818E-0003
792310,+.561723118949E-0003
792320,+.561719574307E-0003
792330,+.561716029551E-0003
792340,+.561712484796E-0003
792350,+.561708940154E-0003
792360,+.561705395626E-0003
792370,+.561701851211E-0003
792380,+.561698306683E-0003
792390,+.561694762382E-0003
792400,+.561691218081E-0003
792410,+.561687674008E-0003
792420,+.561684129821E-0003
792430,+.561680585747E-0003
792440,+.561677041674E-0003
792450,+.561673497828E-0003
792460,+.561669953981E-0003
792470,+.561666410135E-0003
792480,+.561662866403E-0003
792490,+.561659322670E-0003
792500,+.561655779052E-0003
792510,+.561652235547E-0003
792520,+.561648692155E-0003
792530,+.561645148764E-0003
792540,+.561641605373E-0003
792550,+.561638062095E-0003
792560,+.561634518931E-0003
792570,+.561630975767E-0003
792580,+.561627432717E-0003
792590,+.561623889780E-0003
792600,+.561620346730E-0003
792610,+.561616803907E-0003
792620,+.561613261084E-0003
792630,+.561609718375E-0003
792640,+.561606175779E-0003
792650,+.561602633184E-0003
792660,+.561599090702E-0003
792670,+.561595548220E-0003
792680,+.561592005738E-0003
792690,+.561588463370E-0003
792700,+.561584921229E-0003
792710,+.561581378975E-0003
792720,+.561577836834E-0003
792730,+.561574294807E-0003
792740,+.561570752780E-0003
792750,+.561567210866E-0003
792760,+.561563669066E-0003
792770,+.561560127267E-0003
792780,+.561556585467E-0003
792790,+.561553043781E-0003
792800,+.561549502208E-0003
792810,+.561545960750E-0003
792820,+.561542419291E-0003
792830,+.561538877832E-0003
792840,+.561535336601E-0003
792850,+.561531795256E-0003
792860,+.561528254138E-0003
792870,+.561524713021E-0003
792880,+.561521172017E-0003
792890,+.561517631013E-0003
792900,+.561514090009E-0003
792910,+.561510549232E-0003
792920,+.561507008456E-0003
792930,+.561503467679E-0003
792940,+.561499927016E-0003
792950,+.561496386467E-0003
792960,+.561492846032E-0003
792970,+.561489305483E-0003
792980,+.561485765161E-0003
792990,+.561482224725E-0003
793000,+.561478684517E-0003
793010,+.561475144423E-0003
793020,+.561471604215E-0003
793030,+.561468064120E-0003
793040,+.561464524253E-0003
793050,+.561460984272E-0003
793060,+.561457444519E-0003
793070,+.561453904652E-0003
793080,+.561450365012E-0003
793090,+.561446825259E-0003
793100,+.561443285733E-0003
793110,+.561439746207E-0003
793120,+.561436206681E-0003
793130,+.561432667382E-0003
793140,+.561429128084E-0003
793150,+.561425588899E-0003
793160,+.561422049714E-0003
793170,+.561418510529E-0003
793180,+.561414971457E-0003
793190,+.561411432500E-0003
793200,+.561407893542E-0003
793210,+.561404354812E-0003
793220,+.561400815968E-0003
793230,+.561397277352E-0003
793240,+.561393738735E-0003
793250,+.561390200005E-0003
793260,+.561386661616E-0003
793270,+.561383123113E-0003
793280,+.561379584724E-0003
793290,+.561376046448E-0003
793300,+.561372508173E-0003
793310,+.561368970011E-0003
793320,+.561365431849E-0003
793330,+.561361893915E-0003
793340,+.561358355867E-0003
793350,+.561354818046E-0003
793360,+.561351280112E-0003
793370,+.561347742405E-0003
793380,+.561344204584E-0003
793390,+.561340666991E-0003
793400,+.561337129398E-0003
793410,+.561333591918E-0003
793420,+.561330054438E-0003
793430,+.561326517072E-0003
793440,+.561322979820E-0003
793450,+.561319442568E-0003
793460,+.561315905429E-0003
793470,+.561312368291E-0003
793480,+.561308831266E-0003
793490,+.561305294355E-0003
793500,+.561301757443E-0003
793510,+.561298220532E-0003
793520,+.561294683735E-0003
793530,+.561291147051E-0003
793540,+.561287610481E-0003
793550,+.561284073910E-0003
793560,+.561280537340E-0003
793570,+.561277000998E-0003
793580,+.561273464541E-0003
793590,+.561269928198E-0003
793600,+.561266391969E-0003
793610,+.561262855854E-0003
793620,+.561259319738E-0003
793630,+.561255783737E-0003
793640,+.561252247735E-0003
793650,+.561248711847E-0003
793660,+.561245176073E-0003
793670,+.561241640298E-0003
793680,+.561238104524E-0003
793690,+.561234568863E-0003
793700,+.561231033316E-0003
793710,+.561227497883E-0003
793720,+.561223962450E-0003
793730,+.561220427130E-0003
793740,+.561216891811E-0003
793750,+.561213356491E-0003
793760,+.561209821285E-0003
793770,+.561206286307E-0003
793780,+.561202751214E-0003
793790,+.561199216236E-0003
793800,+.561195681371E-0003
793810,+.561192146506E-0003
793820,+.561188611755E-0003
793830,+.561185077004E-0003
793840,+.561181542480E-0003
793850,+.561178007843E-0003
793860,+.561174473319E-0003
793870,+.561170938909E-0003
793880,+.561167404612E-0003
793890,+.561163870202E-0003
793900,+.561160336019E-0003
793910,+.561156801950E-0003
793920,+.561153267768E-0003
793930,+.561149733699E-0003
793940,+.561146199743E-0003
793950,+.561142665788E-0003
793960,+.561139132060E-0003
793970,+.561135598218E-0003
793980,+.561132064604E-0003
793990,+.561128530990E-0003
794000,+.561124997375E-0003
794010,+.561121463875E-0003
794020,+.561117930488E-0003
794030,+.561114397101E-0003
794040,+.561110863828E-0003
794050,+.561107330554E-0003
794060,+.561103797395E-0003
794070,+.561100264349E-0003
794080,+.561096731190E-0003
794090,+.561093198257E-0003
794100,+.561089665439E-0003
794110,+.561086132620E-0003
794120,+.561082599802E-0003
794130,+.561079067097E-0003
794140,+.561075534506E-0003
794150,+.561072002029E-0003
794160,+.561068469437E-0003
794170,+.561064937074E-0003
794180,+.561061404710E-0003
794190,+.561057872346E-0003
794200,+.561054340096E-0003
794210,+.561050807960E-0003
794220,+.561047275824E-0003
794230,+.561043743801E-0003
794240,+.561040211892E-0003
794250,+.561036679869E-0003
794260,+.561033148074E-0003
794270,+.561029616392E-0003
794280,+.561026084597E-0003
794290,+.561022553143E-0003
794300,+.561019021575E-0003
794310,+.561015490007E-0003
794320,+.561011958553E-0003
794330,+.561008427212E-0003
794340,+.561004895985E-0003
794350,+.561001364645E-0003
794360,+.560997833531E-0003
794370,+.560994302418E-0003
794380,+.560990771419E-0003
794390,+.560987240419E-0003
794400,+.560983709534E-0003
794410,+.560980178761E-0003
794420,+.560976647989E-0003
794430,+.560973117217E-0003
794440,+.560969586672E-0003
794450,+.560966056128E-0003
794460,+.560962525469E-0003
794470,+.560958995152E-0003
794480,+.560955464721E-0003
794490,+.560951934517E-0003
794500,+.560948404200E-0003
794510,+.560944874110E-0003
794520,+.560941344020E-0003
794530,+.560937813930E-0003
794540,+.560934283953E-0003
794550,+.560930754091E-0003
794560,+.560927224228E-0003
794570,+.560923694479E-0003
794580,+.560920164844E-0003
794590,+.560916635209E-0003
794600,+.560913105573E-0003
794610,+.560909576166E-0003
794620,+.560906046758E-0003
794630,+.560902517350E-0003
794640,+.560898988056E-0003
794650,+.560895458761E-0003
794660,+.560891929695E-0003
794670,+.560888400514E-0003
794680,+.560884871561E-0003
794690,+.560881342494E-0003
794700,+.560877813655E-0003
794710,+.560874284815E-0003
794720,+.560870756090E-0003
794730,+.560867227478E-0003
794740,+.560863698752E-0003
794750,+.560860170253E-0003
794760,+.560856641641E-0003
794770,+.560853113257E-0003
794780,+.560849584872E-0003
794790,+.560846056601E-0003
794800,+.560842528330E-0003
794810,+.560839000173E-0003
794820,+.560835472129E-0003
794830,+.560831944085E-0003
794840,+.560828416155E-0003
794850,+.560824888225E-0003
794860,+.560821360409E-0003
794870,+.560817832593E-0003
794880,+.560814304890E-0003
794890,+.560810777301E-0003
794900,+.560807249713E-0003
794910,+.560803722237E-0003
794920,+.560800194876E-0003
794930,+.560796667401E-0003
794940,+.560793140153E-0003
794950,+.560789613019E-0003
794960,+.560786085657E-0003
794970,+.560782558637E-0003
794980,+.560779031616E-0003
794990,+.560775504596E-0003
795000,+.560771977689E-0003
795010,+.560768450896E-0003
795020,+.560764924217E-0003
795030,+.560761397423E-0003
795040,+.560757870858E-0003
795050,+.560754344292E-0003
795060,+.560750817726E-0003
795070,+.560747291274E-0003
795080,+.560743764936E-0003
795090,+.560740238598E-0003
795100,+.560736712487E-0003
795110,+.560733186262E-0003
795120,+.560729660151E-0003
795130,+.560726134040E-0003
795140,+.560722608157E-0003
795150,+.560719082273E-0003
795160,+.560715556389E-0003
795170,+.560712030619E-0003
795180,+.560708504963E-0003
795190,+.560704979307E-0003
795200,+.560701453651E-0003
795210,+.560697928336E-0003
795220,+.560694402907E-0003
795230,+.560690877478E-0003
795240,+.560687352163E-0003
795250,+.560683826961E-0003
795260,+.560680301760E-0003
795270,+.560676776672E-0003
795280,+.560673251584E-0003
795290,+.560669726610E-0003
795300,+.560666201750E-0003
795310,+.560662676889E-0003
795320,+.560659152029E-0003
795330,+.560655627396E-0003
795340,+.560652102763E-0003
795350,+.560648578130E-0003
795360,+.560645053611E-0003
795370,+.560641529205E-0003
795380,+.560638004913E-0003
795390,+.560634480507E-0003
795400,+.560630956329E-0003
795410,+.560627432151E-0003
795420,+.560623908086E-0003
795430,+.560620384022E-0003
795440,+.560616860071E-0003
795450,+.560613336120E-0003
795460,+.560609812283E-0003
795470,+.560606288559E-0003
795480,+.560602764835E-0003
795490,+.560599241226E-0003
795500,+.560595717616E-0003
795510,+.560592194120E-0003
795520,+.560588670737E-0003
795530,+.560585147355E-0003
795540,+.560581623972E-0003
795550,+.560578100703E-0003
795560,+.560574577548E-0003
795570,+.560571054507E-0003
795580,+.560567531465E-0003
795590,+.560564008424E-0003
795600,+.560560485610E-0003
795610,+.560556962682E-0003
795620,+.560553439868E-0003
795630,+.560549917168E-0003
795640,+.560546394468E-0003
795650,+.560542871881E-0003
795660,+.560539349522E-0003
795670,+.560535827049E-0003
795680,+.560532304576E-0003
795690,+.560528782330E-0003
795700,+.560525260084E-0003
795710,+.560521737953E-0003
795720,+.560518215821E-0003
795730,+.560514693802E-0003
795740,+.560511171784E-0003
795750,+.560507649880E-0003
795760,+.560504127975E-0003
795770,+.560500606184E-0003
795780,+.560497084507E-0003
795790,+.560493562830E-0003
795800,+.560490041266E-0003
795810,+.560486519817E-0003
795820,+.560482998367E-0003
795830,+.560479476917E-0003
795840,+.560475955581E-0003
795850,+.560472434358E-0003
795860,+.560468913250E-0003
795870,+.560465392141E-0003
795880,+.560461870919E-0003
795890,+.560458350037E-0003
795900,+.560454829042E-0003
795910,+.560451308274E-0003
795920,+.560447787507E-0003
795930,+.560444266739E-0003
795940,+.560440746085E-0003
795950,+.560437225431E-0003
795960,+.560433705004E-0003
795970,+.560430184464E-0003
795980,+.560426664038E-0003
795990,+.560423143838E-0003
796000,+.560419623639E-0003
796010,+.560416103326E-0003
796020,+.560412583241E-0003
796030,+.560409063155E-0003
796040,+.560405543297E-0003
796050,+.560402023325E-0003
796060,+.560398503467E-0003
796070,+.560394983609E-0003
796080,+.560391463864E-0003
796090,+.560387944347E-0003
796100,+.560384424716E-0003
796110,+.560380905199E-0003
796120,+.560377385682E-0003
796130,+.560373866279E-0003
796140,+.560370346989E-0003
796150,+.560366827699E-0003
796160,+.560363308523E-0003
796170,+.560359789461E-0003
796180,+.560356270285E-0003
796190,+.560352751336E-0003
796200,+.560349232387E-0003
796210,+.560345713552E-0003
796220,+.560342194717E-0003
796230,+.560338675996E-0003
796240,+.560335157274E-0003
796250,+.560331638781E-0003
796260,+.560328120287E-0003
796270,+.560324601793E-0003
796280,+.560321083299E-0003
796290,+.560317565032E-0003
796300,+.560314046766E-0003
796310,+.560310528613E-0003
796320,+.560307010460E-0003
796330,+.560303492421E-0003
796340,+.560299974381E-0003
796350,+.560296456456E-0003
796360,+.560292938530E-0003
796370,+.560289420719E-0003
796380,+.560285903020E-0003
796390,+.560282385322E-0003
796400,+.560278867738E-0003
796410,+.560275350267E-0003
796420,+.560271832796E-0003
796430,+.560268315326E-0003
796440,+.560264797969E-0003
796450,+.560261280725E-0003
796460,+.560257763595E-0003
796470,+.560254246352E-0003
796480,+.560250729336E-0003
796490,+.560247212320E-0003
